actual_reward_gnk,actual_rewarded_coins,address,compensation_base_units,compensation_gnk,confirmation_weight,effective_weight,epoch,exclusion_reason,expected_reward_base_units,expected_reward_gnk,fixed_epoch_reward,notes,reward_rate_base_units_per_weight,total_epoch_weight,weight
196.367865590,196367865590,gonka1u9a7r4w76gult5n9ysadnual9fghkc6yda60wj,0,0.000000000,542,542,250,,196367865590,196.367865590,286969897420690,chain_effective_reward_base_units=196367865590; full_weight_reward_base_units=196367865590; expected_reward_weight=542; expected_reward_base_units=196367865590,362302335.03817198667294554921074193918994840122059,792073,542
359.403916357,359403916357,gonka1uf5cg7ef0ns6877nl27y0s6rt06cdmn40k5a88,0,0.000000000,992,992,250,,359403916357,359.403916357,286969897420690,chain_effective_reward_base_units=359403916357; full_weight_reward_base_units=359403916357; expected_reward_weight=992; expected_reward_base_units=359403916357,362302335.03817198667294554921074193918994840122059,792073,992
710.837181344,710837181344,gonka1ujnc662v6g69jm6fgxnr79a2m7ehzeut059239,0,0.000000000,1962,1962,250,,710837181344,710.837181344,286969897420690,chain_effective_reward_base_units=710837181344; full_weight_reward_base_units=710837181344; expected_reward_weight=1962; expected_reward_base_units=710837181344,362302335.03817198667294554921074193918994840122059,792073,1962
0.000000000,0,gonka1umvyh0rz5fdmk9qhxurshhchennajced6f4s89,0,0.000000000,0,0,250,,0,0.000000000,286969897420690,chain_effective_reward_base_units=0; full_weight_reward_base_units=0; expected_reward_weight=0; expected_reward_base_units=0,362302335.03817198667294554921074193918994840122059,792073,0
2874.144423857,2874144423857,gonka1vcvn2p5gczr5pynqq0ca0933tdrf5w64sjgtdg,0,0.000000000,7933,7933,250,confirmation_weight_reduction,2874144423857,2874.144423857,286969897420690,chain_effective_reward_base_units=2874144423857; full_weight_reward_base_units=2950590216550; expected_reward_weight=7933; expected_reward_base_units=2874144423857,362302335.03817198667294554921074193918994840122059,792073,8144
646.709668043,646709668043,gonka1vjz8csqsr0ph0lv0yylc4auypnzrld7y6l2feu,0,0.000000000,1785,1785,250,,646709668043,646.709668043,286969897420690,chain_effective_reward_base_units=646709668043; full_weight_reward_base_units=646709668043; expected_reward_weight=1785; expected_reward_base_units=646709668043,362302335.03817198667294554921074193918994840122059,792073,1785
85.141048733,85141048733,gonka1w29nvdy6caqtrw30whz9h6ghl0xszwh3egndah,0,0.000000000,235,235,250,confirmation_weight_reduction,85141048733,85.141048733,286969897420690,chain_effective_reward_base_units=85141048733; full_weight_reward_base_units=89488676754; expected_reward_weight=235; expected_reward_base_units=85141048733,362302335.03817198667294554921074193918994840122059,792073,247
0.000000000,0,gonka1wkgawwdzj623ss8eywayzdj6qcgr2llygactje,2908925448021,2908.925448021,0,0,250,failed_confirmation_poc,2908925448021,2908.925448021,286969897420690,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=2908925448021; expected_reward_weight=8029; expected_reward_base_units=2908925448021,362302335.03817198667294554921074193918994840122059,792073,8029
3955.254591611,3955254591611,gonka1wthc28t25pg63hzvl07rl8e8r6km6hesl6jhsz,0,0.000000000,10917,10917,250,confirmation_weight_reduction,3955254591611,3955.254591611,286969897420690,chain_effective_reward_base_units=3955254591611; full_weight_reward_base_units=3970833592018; expected_reward_weight=10917; expected_reward_base_units=3955254591611,362302335.03817198667294554921074193918994840122059,792073,10960
1953.171888190,1953171888190,gonka1wvv656pt2d8x2khcvytqeessck5uzjnxzsa8f6,0,0.000000000,5391,5391,250,confirmation_weight_reduction,1953171888190,1953.171888190,286969897420690,chain_effective_reward_base_units=1953171888190; full_weight_reward_base_units=2006068029106; expected_reward_weight=5391; expected_reward_base_units=1953171888190,362302335.03817198667294554921074193918994840122059,792073,5537
352.520171992,352520171992,gonka1x7zh2277spp7jfqjhv0g5mnezg290xdr4kpfnk,0,0.000000000,973,973,250,,352520171992,352.520171992,286969897420690,chain_effective_reward_base_units=352520171992; full_weight_reward_base_units=352520171992; expected_reward_weight=973; expected_reward_base_units=352520171992,362302335.03817198667294554921074193918994840122059,792073,973
369.910684073,369910684073,gonka1y2a9p56kv044327uycmqdexl7zs82fs5ryv5le,0,0.000000000,1021,1021,250,,369910684073,369.910684073,286969897420690,chain_effective_reward_base_units=369910684073; full_weight_reward_base_units=369910684073; expected_reward_weight=1021; expected_reward_base_units=369910684073,362302335.03817198667294554921074193918994840122059,792073,1021
0.000000000,0,gonka1y4kyhqy022gt4kklxxflgqkutnx96ssww66zg6,722793158401,722.793158401,0,0,250,failed_confirmation_poc,722793158401,722.793158401,286969897420690,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=722793158401; expected_reward_weight=1995; expected_reward_base_units=722793158401,362302335.03817198667294554921074193918994840122059,792073,1995
0.000000000,0,gonka1yal0ysgzc860zt3y8cds8656tnueusgymftvkw,705402646319,705.402646319,0,0,250,failed_confirmation_poc,705402646319,705.402646319,286969897420690,participant excluded from distribution; chain_effective_reward_base_units=0; full_weight_reward_base_units=705402646319; expected_reward_weight=1947; expected_reward_base_units=705402646319,362302335.03817198667294554921074193918994840122059,792073,1947
2526.334182221,2526334182221,gonka1ym3np7guxart483yfdxnlztuazx22cjt0e4a2p,0,0.000000000,6973,6973,250,confirmation_weight_reduction,2526334182221,2526.334182221,286969897420690,chain_effective_reward_base_units=2526334182221; full_weight_reward_base_units=2532855624251; expected_reward_weight=6973; expected_reward_base_units=2526334182221,362302335.03817198667294554921074193918994840122059,792073,6991
917.711814651,917711814651,gonka1zktn8j65wlys8a8e38hqhf4y3x6m4x04zskkrx,0,0.000000000,2533,2533,250,confirmation_weight_reduction,917711814651,917.711814651,286969897420690,chain_effective_reward_base_units=917711814651; full_weight_reward_base_units=929667791707; expected_reward_weight=2533; expected_reward_base_units=917711814651,362302335.03817198667294554921074193918994840122059,792073,2566
338.752683260,338752683260,gonka1zpw8tml8xl4fm6zm8zpf2u4pq4tehmd9e2vgq7,0,0.000000000,935,935,250,,338752683260,338.752683260,286969897420690,chain_effective_reward_base_units=338752683260; full_weight_reward_base_units=338752683260; expected_reward_weight=935; expected_reward_base_units=338752683260,362302335.03817198667294554921074193918994840122059,792073,935
2319.821851249,2319821851249,gonka1zsvl7ujlc8z3a35v2q6e3nml7ftyk23v76jqgl,0,0.000000000,6403,6403,250,confirmation_weight_reduction,2319821851249,2319.821851249,286969897420690,chain_effective_reward_base_units=2319821851249; full_weight_reward_base_units=2323807176934; expected_reward_weight=6403; expected_reward_base_units=2319821851249,362302335.03817198667294554921074193918994840122059,792073,6414
